03/21/2013 16:32:10.99	5.00	0.09	On	
03/21/2013 16:32:11.36	5.00	0.14	On	
03/21/2013 16:32:11.70	5.00	0.16	On	
03/21/2013 16:32:12.08	5.00	0.07	On	
03/21/2013 16:32:12.42	5.00	0.05	On	
03/21/2013 16:32:12.77	5.00	0.09	On	
03/21/2013 16:32:13.12	5.00	0.10	On	
03/21/2013 16:32:13.48	5.00	0.06	On	
03/21/2013 16:32:13.85	5.00	0.06	On	
03/21/2013 16:32:14.20	5.00	0.10	On	
03/21/2013 16:32:14.56	5.00	0.10	On	
03/21/2013 16:32:14.95	5.00	0.13	On	
03/21/2013 16:32:15.32	5.00	0.06	On	
03/21/2013 16:32:15.67	5.00	0.10	On	
03/21/2013 16:32:16.04	5.00	0.11	On	
03/21/2013 16:32:16.39	5.00	0.13	On	
03/21/2013 16:32:16.75	5.00	0.05	On	
03/21/2013 16:32:17.11	5.00	0.08	On	
03/21/2013 16:32:17.47	5.00	0.11	On	
03/21/2013 16:32:17.83	5.00	0.15	On	
03/21/2013 16:32:18.18	5.00	0.05	On	
03/21/2013 16:32:18.54	5.00	0.08	On	
03/21/2013 16:32:18.94	5.00	0.10	On	
03/21/2013 16:32:19.30	5.00	0.18	On	
03/21/2013 16:32:19.66	5.00	0.14	On	
